mcode,l_title,f_mchapter_id,l_type_nm,f_mchapter_nm
T1ME12U04020,앞의 수를 가르는 받아내림이 있는 뺄셈하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U04020,앞의 수를 가르는 받아내림이 있는 뺄셈하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U04009,여러 가지 뺄셈을 해 볼까요,14201876,기)교과서 진도학습,받아내림이 있는 뺄셈
T1ME12U04009,여러 가지 뺄셈을 해 볼까요,14201876,기)교과서 진도학습,받아내림이 있는 뺄셈
T1ME12U04021,여러 가지 받아내림이 있는 뺄셈하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U04021,여러 가지 받아내림이 있는 뺄셈하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U05001,규칙을 찾아 여러 가지 방법으로 나타내기,14201878,기)여름방학특강,규칙 만들기(1)
T1ME12U05003,규칙을 찾아볼까요,14201878,기)교과서 진도학습,규칙 만들기(1)
T1ME12U05012,규칙을 찾아 설명하기,14201878,탭)AI 약점 보완 학습,규칙 만들기(1)
T1ME12U05004,규칙을 만들어 볼까요(1),14201878,기)교과서 진도학습,규칙 만들기(1)
T1ME12U05001,규칙을 찾아 여러 가지 방법으로 나타내기,14201880,기)여름방학특강,규칙 찾기(수)
T1ME12U05001,규칙을 찾아 여러 가지 방법으로 나타내기,14201880,기)여름방학특강,규칙 찾기(수)
T1ME12U05006,수 배열에서 규칙을 찾아볼까요,14201880,기)교과서 진도학습,규칙 찾기(수)
T1ME12U05006,수 배열에서 규칙을 찾아볼까요,14201880,기)교과서 진도학습,규칙 찾기(수)
T1ME12U05017,수 배열에서 규칙 찾기,14201880,탭)AI 약점 보완 학습,규칙 찾기(수)
T1ME12U05017,수 배열에서 규칙 찾기,14201880,탭)AI 약점 보완 학습,규칙 찾기(수)
T1ME12U05007,수 배열표에서 규칙을 찾아볼까요,14201880,기)교과서 진도학습,규칙 찾기(수)
T1ME12U05007,수 배열표에서 규칙을 찾아볼까요,14201880,기)교과서 진도학습,규칙 찾기(수)
T1ME12U05018,수 배열표에서 규칙 찾기,14201880,탭)AI 약점 보완 학습,규칙 찾기(수)
T1ME12U05018,수 배열표에서 규칙 찾기,14201880,탭)AI 약점 보완 학습,규칙 찾기(수)
T1ME12U05008,규칙을 여러 가지 방법으로 나타내 볼까요,14201880,기)교과서 진도학습,규칙 찾기(수)
T1ME12U05008,규칙을 여러 가지 방법으로 나타내 볼까요,14201880,기)교과서 진도학습,규칙 찾기(수)
T1ME12U06001,덧셈 알아보기,14201881,기)여름방학특강,덧셈하기(1)
T1ME12U06001,덧셈 알아보기,14201881,기)여름방학특강,덧셈하기(1)
T1ME12U06001,덧셈 알아보기,14201882,기)여름방학특강,덧셈하기(2)
T1ME12U06001,덧셈 알아보기,14201883,기)여름방학특강,덧셈하기(3)
T1ME12U06001,덧셈 알아보기,14201883,기)여름방학특강,덧셈하기(3)
T1ME12U06002,뺄셈 알아보기,14201885,기)여름방학특강,뺄셈하기(1)
T1ME12U06002,뺄셈 알아보기,14201886,기)여름방학특강,뺄셈하기(2)
T1ME12U06002,뺄셈 알아보기,14201887,기)여름방학특강,뺄셈하기(3)
T1ME12U06002,뺄셈 알아보기,14201887,기)여름방학특강,뺄셈하기(3)
T1ME22U05001,표로 나타내기,14201905,기)여름방학특강,표로 나타내기
T1ME22U05002,그래프로 나타내기/표와 그래프의 특징,14201905,기)여름방학특강,표로 나타내기
T1ME22U05004,자료를 분류하여 표로 나타내 볼까요,14201905,기)교과서 진도학습,표로 나타내기
T1ME22U05005,자료를 조사하여 표로 나타내 볼까요,14201905,기)교과서 진도학습,표로 나타내기
T1ME22U05012,자료 조사하는 방법 알아보기,14201905,탭)AI 약점 보완 학습,표로 나타내기
T1ME22U05007,표와 그래프를 보고 무엇을 알 수 있을까요,14201905,기)교과서 진도학습,표로 나타내기
T1ME22U05008,표와 그래프로 나타내 볼까요,14201905,기)교과서 진도학습,표로 나타내기
T1ME22U05014,자료를 분류하여 그래프로 나타내기,14201905,탭)AI 약점 보완 학습,표로 나타내기
T1ME22U05017,자료를 조사하여 표와 그래프로 나타내기,14201905,탭)AI 약점 보완 학습,표로 나타내기
T1ME22U04002,시간과 달력 알아보기,14201903,기)여름방학특강,하루의 시간 알아보기
T1ME22U04008,하루의 시간을 알아볼까요,14201903,기)교과서 진도학습,하루의 시간 알아보기
T1ME22U04020,하루의 시간 알아보기,14201903,탭)AI 약점 보완 학습,하루의 시간 알아보기
T1ME22U04022,하루가 넘는 시간 구해 보기,14201903,탭)AI 약점 보완 학습,하루의 시간 알아보기
T1ME22U04002,시간과 달력 알아보기,14201904,기)여름방학특강,달력 알아보기
T1ME22U04009,달력을 알아볼까요,14201904,기)교과서 진도학습,달력 알아보기
T1ME22U04023,달력 알아보기,14201904,탭)AI 약점 보완 학습,달력 알아보기
T1ME22U04024,달력으로 문제해결하기,14201904,탭)AI 약점 보완 학습,달력 알아보기
T1ME22U05002,그래프로 나타내기/표와 그래프의 특징,14201906,기)여름방학특강,그래프로 나타내기
T1ME22U05006,자료를 분류하여 그래프로 나타내 볼까요,14201906,기)교과서 진도학습,그래프로 나타내기
T1ME22U05014,자료를 분류하여 그래프로 나타내기,14201906,탭)AI 약점 보완 학습,그래프로 나타내기
T1ME22U05007,표와 그래프를 보고 무엇을 알 수 있을까요,14201906,기)교과서 진도학습,그래프로 나타내기
T1ME22U05008,표와 그래프로 나타내 볼까요,14201906,기)교과서 진도학습,그래프로 나타내기
T1ME22U05017,자료를 조사하여 표와 그래프로 나타내기,14201906,탭)AI 약점 보완 학습,그래프로 나타내기
T1ME22U06001,"무늬, 쌓은 모양에서 규칙 찾기",14201907,기)여름방학특강,규칙 찾기
T1ME22U06001,"무늬, 쌓은 모양에서 규칙 찾기",14201907,기)여름방학특강,규칙 찾기
T1ME22U06002,"덧셈표, 곱셈표, 생활에서 규칙 찾기",14201907,기)여름방학특강,규칙 찾기
T1ME22U06002,"덧셈표, 곱셈표, 생활에서 규칙 찾기",14201907,기)여름방학특강,규칙 찾기
T1ME12U01008,수의 크기를 비교해 볼까요,14201861,기)교과서 진도학습,여러 개의 수의 크기 비교하기
T1ME12U01020,100까지 수의 크기 비교 활용,14201861,탭)AI 약점 보완 학습,여러 개의 수의 크기 비교하기
T1ME12U01009,짝수와 홀수를 알아볼까요,14201862,기)교과서 진도학습,짝수와 홀수
T1ME12U01021,짝수와 홀수 알아보기,14201862,탭)AI 약점 보완 학습,짝수와 홀수
T1ME12U01022,짝수와 홀수 구분하기,14201862,탭)AI 약점 보완 학습,짝수와 홀수
T1ME12U02006,10이 되는 더하기를 해 볼까요,14201864,기)교과서 진도학습,두 수를 더하기
T1ME12U02015,10이 되는 덧셈식,14201864,탭)AI 약점 보완 학습,두 수를 더하기
T1ME12U19004,4. 덧셈과 뺄셈(2),14201874,탭)누구나 백점,10을 이용하여 모으기와 가르기
T1ME12U05003,규칙을 찾아볼까요,14201877,기)교과서 진도학습,규칙 찾기
T1ME12U05012,규칙을 찾아 설명하기,14201877,탭)AI 약점 보완 학습,규칙 찾기
T1ME12U05005,규칙을 만들어 볼까요(2),14201879,기)교과서 진도학습,규칙 만들기(2)
